,BallPossession,ShotsonGoal,ShotsoffGoal,BlockedShots,FreeKicks,CornerKicks,Offsides,Throw-in,GoalkeeperSaves,Fouls
Swansea_5772,50,0,2,0,6,3,1,n,1,3
Everton_5772,44,1,1,1,5,3,0,n,0,6
NewcastleUtd_5773,68,5,4,3,8,6,0,n,0,4
ManchesterCity_5773,41,0,2,2,7,3,0,n,0,9
Tottenham_5773,56,4,1,1,5,2,4,n,0,9
Southampton_5773,40,2,1,1,5,3,1,n,1,4
Liverpool_5779,65,4,2,1,5,2,2,n,0,10
Leicester_5779,58,2,2,4,2,2,1,n,0,3
WestHam_5779,47,2,1,0,n,0,1,n,2,4
Arsenal_5779,44,1,3,1,10,0,0,n,1,2
StokeCity_5779,51,0,2,0,6,2,2,n,1,5
Norwich_5779,29,1,1,1,5,2,0,n,3,4
ManchesterUnited_5779,61,1,1,0,4,2,1,n,4,6
Sunderland_5780,25,4,3,1,5,0,0,n,3,4
Bournemouth_5780,31,0,1,1,2,0,0,n,0,2
AstonVilla_5781,32,1,1,1,5,0,0,n,1,7
NewcastleUtd_5786,34,1,0,0,7,0,1,n,4,5
Everton_5786,50,3,3,3,6,3,0,n,0,6
Southampton_5786,67,2,2,1,5,1,4,n,1,5
Swansea_5786,72,0,2,1,5,1,1,n,1,3
WestBrom_5786,23,0,1,0,6,1,0,n,1,5
Watford_5786,59,2,3,0,11,2,0,n,2,4
Chelsea_5786,67,2,2,3,10,6,1,n,1,7
ManchesterCity_5787,52,1,1,1,4,3,1,n,0,4
CrystalPalace_5787,34,1,1,0,1,3,2,n,2,3
Tottenham_5787,45,2,3,1,5,1,0,n,1,6
ManchesterUnited_5800,60,2,1,1,5,4,3,n,0,5
Arsenal_5800,65,2,2,0,8,2,0,n,0,8
Bournemouth_5800,59,3,1,3,1,2,4,n,2,7
StokeCity_5800,45,3,3,1,3,3,2,n,0,4
Leicester_5800,49,3,1,4,5,4,1,n,0,7
AstonVilla_5800,34,0,2,1,2,2,2,n,2,2
Norwich_5800,40,1,1,1,6,3,0,n,3,3
Liverpool_5800,37,4,2,0,1,1,4,n,0,5
WestHam_5801,37,2,3,2,5,4,2,n,2,4
Sunderland_5802,39,0,3,1,10,1,2,n,2,1
StokeCity_5807,60,1,2,0,2,4,2,n,1,5
Southampton_5807,59,3,2,1,4,2,1,n,3,5
NewcastleUtd_5807,44,2,0,2,7,1,0,n,0,3
Everton_5807,52,4,0,1,4,5,0,n,2,3
Watford_5807,31,3,1,2,7,2,0,n,4,6
ManchesterUnited_5807,66,1,2,3,3,5,0,n,1,4
Chelsea_5808,41,0,2,1,7,2,3,n,3,2
WestBrom_5808,41,0,2,0,6,0,2,n,2,7
Arsenal_5808,67,2,3,2,7,3,1,n,1,3
Swansea_5808,43,0,2,0,7,1,1,n,0,2
ManchesterCity_5814,58,2,2,0,7,3,0,n,0,5
Tottenham_5814,62,1,1,1,5,1,0,n,0,6
Norwich_5814,44,0,2,0,6,0,3,n,1,4
Leicester_5814,38,4,1,0,3,3,0,n,0,8
AstonVilla_5814,39,2,1,0,5,1,0,n,2,5
WestHam_5814,39,1,3,1,6,2,0,n,0,7
Sunderland_5814,27,1,3,0,5,1,0,n,0,5
Bournemouth_5814,40,3,2,3,7,2,1,n,4,8
Liverpool_5815,59,0,2,2,3,5,0,n,0,6
CrystalPalace_5816,42,2,5,0,1,2,1,n,1,3
Everton_5821,55,2,5,0,4,2,1,n,0,3
StokeCity_5821,55,0,2,2,5,3,0,n,3,3
Watford_5821,58,4,2,1,3,1,1,n,0,4
Swansea_5821,40,2,1,0,8,2,1,n,2,6
Southampton_5821,54,1,4,3,4,2,0,n,2,5
ManchesterUnited_5821,59,4,2,0,6,3,1,n,2,7
Arsenal_5822,59,2,1,1,6,1,2,n,1,4
NewcastleUtd_5822,42,0,1,1,8,0,3,n,3,8
WestBrom_5822,34,1,1,0,5,2,1,n,4,3
Chelsea_5823,63,0,1,1,5,5,2,n,3,5
Bournemouth_5828,73,2,2,3,4,2,1,n,0,3
CrystalPalace_5828,46,1,2,0,1,1,1,n,1,4
Tottenham_5828,52,3,4,2,8,3,0,n,1,4
Norwich_5828,30,1,1,0,3,0,0,n,0,6
Leicester_5828,32,1,3,0,4,2,0,n,1,7
Sunderland_5828,27,0,2,1,5,1,0,n,2,5
AstonVilla_5828,50,2,1,0,5,1,0,n,2,7
Liverpool_5829,64,1,0,1,2,4,4,n,1,5
WestHam_5829,26,1,3,1,4,4,0,n,1,4
ManchesterCity_5830,60,1,4,2,6,4,0,n,0,9
ManchesterUnited_5835,54,3,2,1,7,7,0,n,0,9
Norwich_5835,39,2,4,1,3,3,3,n,3,9
WestBrom_5835,41,0,2,2,4,5,2,n,1,6
Sunderland_5835,46,1,4,0,7,0,0,n,3,6
Leicester_5835,33,1,2,0,6,2,0,n,3,5
Watford_5835,42,1,4,1,4,3,0,n,0,7
CrystalPalace_5835,41,2,4,1,4,5,1,n,2,7
WestHam_5835,46,2,3,0,7,4,0,n,3,4
Everton_5835,66,3,3,1,11,1,1,n,0,5
Arsenal_5835,62,2,3,0,7,4,0,n,0,2
NewcastleUtd_5837,46,1,1,1,5,2,1,n,1,5
Tottenham_5837,56,1,4,0,6,3,0,n,0,6
AstonVilla_5837,50,2,2,0,6,3,0,n,0,10
StokeCity_5837,54,2,1,2,7,1,2,n,0,5
Swansea_5837,45,0,0,0,6,1,0,n,0,10
Southampton_5837,49,2,6,2,4,3,0,n,0,4
Chelsea_5837,32,1,2,0,8,2,0,n,1,2
Bournemouth_5837,38,1,0,1,4,1,0,n,2,4
ManchesterCity_5838,63,4,6,1,6,6,0,n,1,4
Liverpool_5839,66,3,3,3,4,4,0,n,1,7
Liverpool_5842,62,1,3,7,5,3,1,n,2,4
StokeCity_5842,55,2,0,5,2,5,0,n,1,8
AstonVilla_5842,57,2,2,0,5,2,0,n,1,6
Southampton_5842,58,4,4,1,7,6,0,n,0,3
Swansea_5842,45,1,1,1,8,0,1,n,3,5
Bournemouth_5842,59,0,3,1,6,0,0,n,0,3
NewcastleUtd_5842,50,4,1,2,3,3,0,n,0,3
ManchesterCity_5842,54,2,4,2,4,0,0,n,2,4
Chelsea_5843,59,2,0,2,4,3,0,n,2,9
Tottenham_5843,64,2,3,8,7,4,1,n,0,2
ManchesterUnited_5852,44,2,3,3,5,3,0,n,1,7
WestHam_5852,48,2,2,0,3,3,4,n,1,2
CrystalPalace_5852,43,0,4,0,5,0,3,n,1,4
Sunderland_5853,43,2,1,0,4,3,0,n,1,6
Norwich_5853,46,1,2,0,3,3,1,n,1,5
Watford_5853,52,0,0,2,5,1,2,n,3,4
Everton_5853,50,2,2,0,5,3,1,n,2,5
WestBrom_5853,39,3,4,1,5,2,0,n,0,3
Leicester_5853,34,1,2,0,7,2,1,n,3,4
Arsenal_5853,46,3,1,2,6,3,4,n,2,3
Sunderland_5856,30,2,1,0,6,2,2,n,4,7
WestBrom_5856,39,0,2,0,5,0,1,n,1,5
WestHam_5856,49,1,4,1,8,2,1,n,3,1
CrystalPalace_5856,46,3,3,0,4,4,0,n,0,5
Everton_5856,49,1,2,2,8,3,1,n,1,4
Norwich_5856,47,2,1,1,5,0,2,n,1,3
Leicester_5856,44,4,1,2,10,1,2,n,2,5
ManchesterUnited_5857,50,0,1,1,5,2,0,n,1,5
Arsenal_5857,53,2,0,2,11,2,0,n,1,5
Watford_5858,34,1,1,2,6,1,0,n,1,6
Liverpool_5863,52,1,2,2,7,1,1,n,0,6
AstonVilla_5863,63,2,1,2,5,3,1,n,0,8
NewcastleUtd_5863,44,1,1,1,4,2,1,n,2,5
Bournemouth_5863,52,5,3,1,4,1,0,n,2,7
Southampton_5863,43,0,2,0,5,1,0,n,1,4
StokeCity_5863,53,0,0,0,3,2,0,n,2,5
Tottenham_5863,69,4,3,2,4,5,1,n,0,6
ManchesterCity_5863,53,1,1,1,7,2,0,n,1,6
Swansea_5864,49,2,1,1,3,1,0,n,0,8
Chelsea_5864,52,4,2,1,9,2,1,n,0,4
AstonVilla_5873,37,1,1,0,7,4,0,n,1,5
ManchesterCity_5873,59,1,3,1,4,2,1,n,1,9
Tottenham_5873,63,5,6,3,5,5,0,n,1,4
Liverpool_5873,58,1,2,4,7,8,1,n,4,3
Southampton_5873,36,2,3,0,8,3,1,n,2,6
Swansea_5873,55,2,2,2,4,4,0,n,2,8
StokeCity_5873,53,0,3,3,10,3,0,n,2,3
Bournemouth_5873,49,1,1,2,8,2,0,n,0,9
Chelsea_5874,55,0,1,3,5,1,1,n,3,7
NewcastleUtd_5874,38,0,1,1,3,0,1,n,1,3
Leicester_5877,27,3,2,1,4,1,0,n,1,8
Watford_5877,33,0,1,0,9,0,0,n,3,5
CrystalPalace_5877,40,0,4,2,9,3,0,n,0,6
Everton_5877,31,3,0,1,7,2,0,n,1,5
WestBrom_5877,22,0,0,3,8,2,1,n,3,4
Sunderland_5877,18,0,2,0,3,0,0,n,1,8
Norwich_5877,42,2,2,0,6,2,3,n,0,7
WestHam_5877,51,1,1,5,10,3,2,n,1,5
Arsenal_5878,56,2,1,3,3,1,3,n,1,3
ManchesterUnited_5878,60,3,2,3,7,10,0,n,1,2
ManchesterUnited_5884,69,3,0,2,4,5,4,n,0,5
Southampton_5884,46,2,2,4,4,1,0,n,1,7
WestHam_5884,48,1,3,0,10,1,6,n,0,7
WestBrom_5884,26,1,2,1,9,1,1,n,1,2
Watford_5884,54,2,2,0,8,1,0,n,1,9
StokeCity_5884,38,3,2,1,3,1,2,n,0,8
NewcastleUtd_5884,54,2,1,2,9,1,1,n,2,11
Leicester_5885,33,3,2,0,10,1,2,n,0,2
Liverpool_5885,62,4,1,1,5,2,0,n,0,4
Tottenham_5885,65,1,1,1,8,1,1,n,1,11
Sunderland_5898,38,0,2,1,3,4,1,n,2,4
Bournemouth_5898,52,0,1,1,10,2,3,n,1,5
AstonVilla_5898,48,0,3,0,6,0,1,n,0,7
Chelsea_5898,64,1,3,1,3,5,0,n,0,6
Norwich_5898,38,1,3,1,4,3,3,n,0,7
CrystalPalace_5898,56,0,3,2,8,2,0,n,1,10
Swansea_5899,41,2,1,2,4,3,3,n,5,7
Arsenal_5899,55,2,4,2,11,2,1,n,1,9
CrystalPalace_5901,39,2,2,1,6,2,2,n,4,6
Chelsea_5901,57,2,1,3,13,2,0,n,0,3
WestBrom_5901,41,1,0,2,4,0,3,n,1,2
Southampton_5901,50,0,2,2,7,0,0,n,1,7
Everton_5901,60,3,0,0,6,1,1,n,3,4
Tottenham_5902,63,0,0,0,9,0,1,n,2,7
NewcastleUtd_5902,36,2,0,1,5,0,0,n,1,5
Swansea_5902,38,1,2,2,3,2,1,n,1,5
Watford_5902,36,3,3,2,4,3,0,n,1,8
ManchesterCity_5902,46,0,2,0,10,1,1,n,1,5
Arsenal_5905,46,2,1,1,5,1,1,n,4,5
Norwich_5905,42,2,0,0,9,0,2,n,0,7
Sunderland_5905,41,0,2,1,6,2,1,n,3,5
Bournemouth_5905,55,1,2,3,7,2,0,n,0,2
AstonVilla_5905,22,1,0,0,6,1,0,n,4,5
WestHam_5905,54,2,5,2,10,1,3,n,3,2
StokeCity_5905,48,1,4,1,6,2,4,n,2,3
Leicester_5905,44,3,2,0,3,4,0,n,1,6
Liverpool_5906,63,0,2,3,7,4,2,n,3,10
ManchesterUnited_5906,58,1,0,1,4,2,0,n,1,6
ManchesterCity_5912,61,3,2,3,10,3,1,n,0,4
Southampton_5912,38,4,1,0,6,2,1,n,0,5
Swansea_5912,58,1,5,0,9,2,0,n,0,7
Tottenham_5913,58,6,4,2,5,3,2,n,1,3
NewcastleUtd_5914,42,1,4,2,2,1,1,n,0,3
Arsenal_5919,55,3,2,2,3,2,1,n,1,5
Norwich_5919,47,0,3,2,4,2,2,n,0,4
StokeCity_5919,57,2,1,1,7,0,2,n,1,9
Leicester_5919,50,3,0,0,7,2,0,n,2,5
WestHam_5919,43,2,2,2,7,5,1,n,2,6
AstonVilla_5919,51,1,4,4,3,2,0,n,0,2
Liverpool_5920,53,6,1,5,7,4,1,n,0,8
Sunderland_5920,43,3,6,1,9,3,0,n,1,5
Bournemouth_5920,32,0,1,0,7,1,3,n,2,3
ManchesterUnited_5920,51,2,0,0,7,2,1,n,2,9
Chelsea_5933,57,3,2,0,5,2,2,n,3,4
CrystalPalace_5933,27,2,2,0,5,2,2,n,3,7
WestBrom_5933,52,0,2,0,7,0,0,n,3,6
Swansea_5933,50,1,4,1,5,3,0,n,1,9
NewcastleUtd_5933,56,0,2,0,5,0,0,n,3,7
ManchesterCity_5933,55,4,7,0,4,3,1,n,1,4
Watford_5933,30,1,0,0,1,0,3,n,4,5
Tottenham_5933,53,2,1,3,2,2,1,n,4,7
Southampton_5934,48,1,2,1,4,6,2,n,0,5
Everton_5934,47,0,0,1,6,1,1,n,0,3
Arsenal_5940,57,4,1,1,5,2,0,n,2,3
Everton_5940,59,3,1,0,10,3,2,n,2,5
Chelsea_5940,55,1,2,1,10,3,3,n,3,6
NewcastleUtd_5940,45,0,0,1,6,0,0,n,2,3
Norwich_5940,44,0,3,2,6,2,1,n,1,5
Bournemouth_5940,58,2,3,2,7,3,1,n,0,6
WestBrom_5940,37,1,2,3,3,4,0,n,0,4
Leicester_5941,52,1,5,3,9,5,0,n,1,6
ManchesterUnited_5941,60,0,0,2,8,3,1,n,0,4
StokeCity_5941,47,2,5,0,10,1,3,n,1,7
Everton_5944,52,3,1,2,3,2,0,n,1,6
Sunderland_5947,42,1,4,0,4,0,2,n,3,4
Watford_5947,47,2,2,1,4,1,0,n,1,5
Swansea_5947,58,0,1,0,8,3,0,n,3,5
AstonVilla_5947,34,0,2,1,6,0,0,n,1,5
Southampton_5947,46,1,7,3,5,5,2,n,0,9
ManchesterCity_5947,48,5,0,0,6,3,1,n,1,8
WestHam_5948,51,1,4,1,10,1,0,n,0,8
Liverpool_5948,47,5,3,3,7,1,2,n,1,4
CrystalPalace_5948,22,1,2,1,6,2,1,n,1,4
Tottenham_5949,46,2,6,3,4,2,0,n,1,8
ManchesterCity_5950,55,1,1,0,3,0,3,n,1,4
Watford_5951,56,2,0,1,6,0,2,n,2,6
CrystalPalace_5951,38,0,1,1,8,2,1,n,5,4
Everton_5951,38,0,2,1,5,1,0,n,4,6
WestBrom_5952,28,0,1,1,7,4,0,n,0,9
StokeCity_5954,39,1,5,0,4,2,1,n,0,3
NewcastleUtd_5954,37,0,2,0,6,3,1,n,0,9
Chelsea_5954,52,2,3,3,6,1,1,n,3,1
Southampton_5954,54,2,4,3,3,5,3,n,2,6
Arsenal_5955,75,4,3,4,4,5,1,n,0,4
Swansea_5955,62,0,2,2,8,5,1,n,2,4
WestBrom_5956,28,0,2,4,2,2,1,n,1,7
WestHam_5961,62,3,2,1,9,3,0,n,1,2
AstonVilla_5961,36,1,2,0,4,1,1,n,1,5
Sunderland_5961,42,3,3,2,5,3,1,n,1,7
CrystalPalace_5961,52,2,4,0,4,4,1,n,2,6
Bournemouth_5961,36,1,1,3,2,2,0,n,1,5
Norwich_5961,31,3,4,0,7,0,1,n,0,2
Liverpool_5962,52,2,3,2,6,2,0,n,5,7
Leicester_5962,28,1,3,1,10,2,0,n,2,2
ManchesterCity_5962,54,3,0,0,6,2,0,n,1,2
Tottenham_5963,53,2,4,4,8,1,0,n,1,10
ManchesterUnited_5968,62,1,1,6,7,3,1,n,1,7
Swansea_5968,40,3,2,1,5,0,2,n,3,4
Chelsea_5968,69,4,0,0,7,2,0,n,1,4
StokeCity_5968,37,3,2,0,5,1,2,n,2,10
WestBrom_5968,29,3,2,1,3,3,1,n,1,4
NewcastleUtd_5968,46,1,1,0,4,1,0,n,0,5
Everton_5968,64,0,2,1,2,1,1,n,2,5
Southampton_5969,31,1,2,1,6,2,3,n,4,4
Arsenal_5969,38,1,0,0,7,1,1,n,0,4
Watford_5969,30,0,4,3,4,4,1,n,0,6
ManchesterUnited_5971,62,0,1,0,4,1,0,n,2,6
Everton_5972,56,0,2,0,8,0,1,n,2,6
Watford_5972,41,3,0,0,4,1,1,n,2,4
Chelsea_5972,48,3,3,2,8,1,1,n,4,4
Liverpool_5976,69,3,2,1,8,2,0,n,0,4
Sunderland_5976,49,2,1,1,2,4,2,n,3,4
ManchesterCity_5976,45,5,6,2,3,1,1,n,0,9
WestHam_5976,55,2,2,5,7,4,1,n,0,6
CrystalPalace_5976,46,2,1,3,3,2,0,n,1,6
Tottenham_5976,58,2,2,2,4,2,1,n,2,3
Norwich_5976,54,1,4,2,5,5,0,n,4,6
Leicester_5976,42,1,3,3,6,3,0,n,3,4
AstonVilla_5976,42,1,0,2,5,1,0,n,1,3
Bournemouth_5978,35,0,0,2,8,0,0,n,0,6
Sevilla_5708,49,1,6,0,9,1,0,n,2,4
Getafe_5709,62,2,4,0,16,2,2,n,1,7
RealSociedad_5709,36,1,1,4,6,2,1,n,2,5
LasPalmas_5709,38,0,1,0,5,0,0,n,1,6
Valencia_5709,48,3,2,0,10,2,1,n,3,3
Barcelona_5710,71,2,2,3,11,2,0,n,1,7
RealMadrid_5710,59,2,6,2,10,1,0,n,0,2
CeltaVigo_5710,68,2,4,1,6,2,0,n,1,7
Villarreal_5710,40,2,1,0,4,3,1,n,0,10
Eibar_5711,36,3,2,1,4,2,0,n,2,12
Espanyol_5715,41,1,1,0,3,1,0,n,1,8
Gijon_5716,34,1,2,1,5,0,2,n,1,8
Malaga_5716,32,1,1,0,2,2,2,n,5,10
RayoVallecano_5716,35,0,0,0,8,2,2,n,3,5
Betis_5716,34,0,2,1,8,3,0,n,3,9
AthBilbao_5717,47,0,0,0,7,2,0,n,3,8
Dep._5717,49,1,5,2,6,4,1,n,0,11
Atl._5717,39,3,3,2,11,1,0,n,5,7
Levante_5717,40,2,1,0,7,0,1,n,0,4
GranadaCF_5717,50,4,3,1,8,4,1,n,0,6
Sevilla_5729,51,2,1,0,1,1,0,n,1,6
RealMadrid_5730,43,5,2,0,8,0,4,n,2,4
Valencia_5730,59,0,4,3,9,2,3,n,2,6
Barcelona_5730,72,1,2,3,9,5,0,n,0,3
RealSociedad_5730,47,1,2,2,9,0,2,n,1,5
Villarreal_5731,53,0,1,1,9,3,5,n,0,10
Getafe_5731,43,2,2,1,12,3,2,n,1,8
LasPalmas_5731,42,2,3,0,12,1,1,n,4,8
Eibar_5731,41,0,3,2,4,3,0,n,3,5
Dep._5732,35,4,0,1,7,0,2,n,1,6
Malaga_5736,59,0,3,1,8,2,6,n,0,5
GranadaCF_5737,32,2,3,0,5,0,1,n,6,6
Betis_5737,44,1,1,1,10,1,0,n,2,7
Atl._5737,61,3,5,1,7,1,1,n,1,1
Espanyol_5737,46,2,3,3,10,1,2,n,0,6
CeltaVigo_5738,59,3,5,2,7,2,1,n,1,7
Gijon_5738,38,3,0,0,3,1,2,n,1,5
AthBilbao_5738,57,0,2,0,13,0,0,n,2,3
RayoVallecano_5738,55,2,2,2,7,2,1,n,2,14
Levante_5738,27,0,2,0,7,0,3,n,3,8
Valencia_5740,49,2,3,1,14,2,0,n,2,8
Getafe_5740,42,2,1,0,10,0,0,n,0,4
RealSociedad_5740,51,2,0,0,12,1,1,n,0,8
Gijon_5741,32,1,1,1,5,1,1,n,1,8
Eibar_5741,41,3,1,1,6,4,2,n,0,10
Barcelona_5741,52,2,0,3,9,6,0,n,0,1
RealMadrid_5741,55,5,6,5,7,4,0,n,1,5
Villarreal_5741,38,3,1,0,11,2,2,n,1,9
Sevilla_5741,52,1,3,0,9,0,3,n,1,8
Dep._5742,42,1,2,0,8,3,0,n,0,10
GranadaCF_5743,55,2,7,1,12,1,0,n,1,9
LasPalmas_5744,28,2,1,0,6,1,2,n,0,13
Malaga_5744,40,1,1,3,6,3,2,n,3,5
Atl._5744,48,2,1,1,5,1,0,n,1,8
RayoVallecano_5744,49,2,4,3,5,4,0,n,2,10
CeltaVigo_5744,58,1,1,1,10,2,2,n,1,9
Betis_5745,47,3,2,1,8,3,0,n,2,2
Espanyol_5745,56,2,1,1,8,3,2,n,0,6
Levante_5745,39,3,1,0,8,2,0,n,3,6
AthBilbao_5745,54,0,1,2,7,1,0,n,1,9
Getafe_5750,36,0,2,1,8,1,0,n,3,7
Barcelona_5751,54,1,4,3,9,2,1,n,3,10
Dep._5751,45,1,5,0,8,3,2,n,2,7
Gijon_5751,50,1,3,1,9,0,2,n,2,6
Eibar_5751,41,1,2,0,1,1,1,n,1,8
RealSociedad_5751,58,3,2,1,6,0,2,n,3,10
Betis_5752,35,2,1,1,7,2,2,n,3,6
Valencia_5752,37,3,1,0,9,0,1,n,3,5
Villarreal_5752,56,0,0,0,7,1,0,n,3,9
RealMadrid_5752,57,1,3,1,9,1,0,n,1,2
Levante_5765,51,3,1,2,11,3,2,14,0,4
Sevilla_5765,54,2,0,2,4,1,0,n,1,5
RayoVallecano_5765,46,3,0,3,4,5,2,n,3,5
Malaga_5765,42,1,1,0,6,3,0,n,0,11
Espanyol_5765,41,1,3,2,13,1,2,n,2,13
CeltaVigo_5766,48,2,2,0,8,1,1,n,1,8
Atl._5766,51,1,1,1,9,1,1,n,0,4
LasPalmas_5766,53,1,3,1,8,0,0,n,1,10
AthBilbao_5766,54,2,2,0,6,3,2,n,2,9
GranadaCF_5767,46,3,2,1,5,1,1,n,2,6
Espanyol_5771,35,1,0,1,11,2,0,n,2,8
RealMadrid_5772,48,2,2,0,7,2,0,n,5,8
Betis_5772,61,1,0,2,6,2,3,n,4,4
Getafe_5772,47,0,1,2,10,3,0,n,6,9
Dep._5772,47,1,3,1,6,1,4,n,2,3
RealSociedad_5773,48,4,3,1,12,3,1,n,1,7
Villarreal_5773,37,0,2,0,10,2,1,n,1,8
Eibar_5773,28,4,1,0,6,1,1,n,1,5
Valencia_5773,51,0,2,0,13,0,0,n,3,3
Gijon_5774,44,0,2,1,2,0,1,n,2,7
Atl._5778,69,3,3,4,3,4,0,n,0,5
LasPalmas_5779,44,4,0,0,n,1,0,n,3,2
Sevilla_5779,49,0,1,0,9,1,4,n,2,6
Levante_5779,43,1,3,1,15,3,1,n,1,11
Barcelona_5779,72,3,3,0,7,1,1,n,0,1
CeltaVigo_5779,54,4,0,2,3,3,4,n,1,5
RayoVallecano_5780,65,1,1,0,12,4,2,n,0,6
GranadaCF_5780,43,2,3,0,6,4,1,n,0,12
Malaga_5780,61,2,2,2,8,1,1,n,0,3
AthBilbao_5780,53,4,3,4,9,4,1,n,1,7
RealSociedad_5785,49,2,1,1,10,3,1,n,1,10
Valencia_5786,38,2,2,1,10,1,0,n,2,15
Dep._5786,38,2,1,1,9,1,0,n,1,5
GranadaCF_5786,53,1,2,0,11,0,4,n,0,7
Getafe_5786,58,2,3,0,7,3,0,n,0,5
Betis_5786,45,1,3,2,7,3,1,n,3,2
Espanyol_5787,51,0,1,3,7,4,2,n,0,10
Villarreal_5787,35,1,2,0,8,2,2,n,3,10
Gijon_5787,29,1,3,0,5,0,0,n,0,11
RealMadrid_5787,63,4,4,4,8,4,2,n,0,5
Sevilla_5800,39,2,1,0,3,3,1,n,2,10
Barcelona_5800,63,4,3,2,6,2,0,n,1,6
Malaga_5800,59,4,2,2,13,4,2,n,1,6
LasPalmas_5800,60,2,4,0,15,2,0,n,1,2
CeltaVigo_5800,56,2,0,2,5,6,3,n,0,7
Levante_5801,44,5,4,0,6,3,1,n,0,4
Eibar_5801,41,5,2,2,4,2,3,n,3,5
AthBilbao_5801,65,3,0,1,15,3,1,n,0,8
Atl._5801,57,3,4,0,5,5,0,n,1,4
RayoVallecano_5802,60,1,1,0,9,3,1,n,3,9
Betis_5806,46,3,1,1,7,2,2,n,0,8
RealSociedad_5807,41,0,1,1,7,3,1,n,1,5
Espanyol_5807,49,0,1,0,11,1,0,n,2,11
GranadaCF_5807,45,1,0,2,13,2,0,n,2,9
Dep._5807,38,1,2,0,8,1,4,n,2,7
Gijon_5807,33,1,2,1,5,1,1,n,2,4
Villarreal_5808,58,0,6,0,11,2,3,n,3,7
RealMadrid_5808,67,5,1,4,13,2,3,n,2,3
AthBilbao_5808,37,3,3,0,11,2,3,n,1,8
Valencia_5808,39,0,0,0,10,0,1,n,1,10
Getafe_5814,37,1,2,1,4,1,0,n,3,7
Atl._5814,58,2,2,2,5,2,2,n,1,5
Barcelona_5814,68,1,4,4,8,2,1,n,0,7
Sevilla_5814,56,0,4,1,5,2,1,n,1,3
CeltaVigo_5814,46,1,1,0,9,0,2,n,2,9
Eibar_5815,35,1,2,0,3,2,3,n,1,5
RayoVallecano_5815,53,2,0,2,13,1,4,n,3,6
LasPalmas_5815,68,5,0,3,7,2,1,n,4,3
Malaga_5815,50,2,3,0,4,1,2,n,1,9
Levante_5816,40,3,3,1,7,5,2,n,0,8
RealSociedad_5820,64,3,2,1,8,2,0,n,3,7
Dep._5821,29,1,1,0,5,1,3,n,3,5
GranadaCF_5821,53,1,2,0,13,1,3,n,1,11
Espanyol_5821,40,1,0,0,11,3,1,n,1,12
Gijon_5821,28,1,2,0,6,1,0,n,1,7
Betis_5821,34,2,2,0,6,1,2,n,3,5
Malaga_5822,46,0,2,4,7,3,4,n,1,9
Valencia_5822,45,0,1,0,8,1,0,n,1,7
AthBilbao_5822,43,4,0,1,6,2,0,n,1,6
RealMadrid_5822,62,0,3,2,6,2,1,n,0,5
Getafe_5828,41,2,0,1,9,1,1,n,1,9
LasPalmas_5828,50,2,2,0,17,2,2,n,0,8
Sevilla_5828,51,1,0,3,10,5,2,n,0,10
Eibar_5828,49,1,1,4,6,6,4,n,1,7
RayoVallecano_5829,47,3,1,2,7,4,1,n,2,9
Villarreal_5829,34,2,0,0,6,0,2,n,1,9
CeltaVigo_5829,54,3,2,2,10,2,1,n,1,6
Levante_5829,42,1,2,1,11,1,0,n,1,7
Atl._5829,41,1,1,1,5,0,1,n,2,5
RealSociedad_5839,42,1,5,1,5,1,1,n,6,4
Malaga_5839,62,1,1,1,8,4,1,n,0,8
Espanyol_5839,58,0,0,3,8,2,0,n,4,11
Atl._5839,38,3,5,0,5,4,3,n,1,8
Gijon_5839,37,0,1,0,5,3,2,n,1,11
Dep._5839,51,1,3,0,4,1,0,n,4,5
AthBilbao_5839,38,2,2,2,5,3,1,n,2,5
Betis_5839,31,1,1,0,10,2,0,n,0,10
GranadaCF_5839,37,2,3,1,5,2,2,n,0,9
Valencia_5840,35,0,1,0,10,2,1,n,1,8
Barcelona_5842,75,0,3,0,13,6,2,n,1,5
Levante_5842,44,0,1,1,10,0,0,n,1,9
CeltaVigo_5842,59,0,3,1,14,2,2,n,0,6
RealSociedad_5843,56,2,3,1,13,3,0,n,1,5
Sevilla_5843,56,2,2,0,7,2,3,n,1,5
Eibar_5843,38,2,1,0,7,1,1,n,1,8
Villarreal_5843,43,1,1,0,4,3,1,n,1,4
LasPalmas_5843,60,2,1,1,13,3,1,n,3,4
RealMadrid_5843,59,1,3,4,7,2,1,n,0,9
Getafe_5844,56,0,0,3,8,1,1,n,3,6
GranadaCF_5849,32,0,2,1,9,0,1,n,3,10
AthBilbao_5849,49,2,4,1,14,4,2,n,0,7
Betis_5849,47,1,3,2,11,2,1,n,2,3
Dep._5849,44,3,5,1,4,5,0,n,2,2
RayoVallecano_5849,56,2,3,0,14,2,2,n,0,10
Gijon_5850,49,1,2,0,4,2,2,n,1,6
Valencia_5850,52,2,3,0,8,4,5,n,1,7
Malaga_5850,42,2,3,0,12,1,0,n,0,5
Espanyol_5850,44,2,1,0,4,2,1,n,1,6
Atl._5850,45,0,4,2,7,2,1,n,1,10
Malaga_5856,42,1,3,2,12,1,0,n,0,10
Levante_5856,34,2,2,0,10,1,0,n,0,8
Betis_5856,54,2,2,3,9,5,2,n,2,3
Dep._5856,36,2,3,0,6,2,1,n,5,4
RayoVallecano_5857,55,4,3,1,11,5,0,n,1,6
